time,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
2351,6.198664267862578,9.392697315312518,3.6275177359570683,5.766286876335069,0.22668695057597713,6.746963591437232,51.76737532631946,3.593074381189842,0.7471107808701521,3.5136266858362006,23.768969772369957,8.2575800187,47.93580330546205,1.6575188348338359,4.7590596567409245,2.9651689199443023,24.188575387168623,1.0115574035598267,0.41405503661161286,0.5648379442082629,0.344,0.955,0.0,10.779402217746485,13.88693399903687,17.584273430409652,4.919845155199249,6.521931555908721,4.434,13.164366753203446,1.3351512419036022,3.113062748754198,22.883052795825517
2352,5.94365434780021,8.919956859928481,3.417510048264125,5.663200643146562,0.21668695057597712,6.871792911869325,50.202475490904405,3.5460671599155233,0.7087620753451847,3.3643518443951157,22.33461183200812,8.031168651705839,46.132828028740484,1.4944688593028652,4.567389612542298,2.7877627174638766,22.579073962497542,0.9863632907490922,0.38673023698122516,0.5345734456612614,0.303,0.84,0.0,10.29288383377611,13.479451053034975,17.014727998942522,4.640512668981893,6.374293914077212,4.176,12.871967536250189,1.297781188878235,3.0197683981191816,20.077566768777807
2353,5.77030751270966,8.481453437303324,3.21265868100244,5.405478590015503,0.21418695057597711,6.754334476640168,49.025663608650774,3.4141584477544287,0.6798042181802814,2.9857192403483364,21.34712469444801,7.7860052119997105,44.304495490011796,1.4005994286011534,4.326228690724037,2.6864499402656428,21.576136181477406,0.9673473732982503,0.35964301138775295,0.5161798464476526,0.278,0.767,0.0,10.034272907198542,13.086514676344118,16.707685995919167,4.390865826129918,6.340637407281483,3.858,12.590303740953882,1.2442731014603248,3.0176290886983175,21.339948882651328
2354,5.5322461569581325,8.153651099055583,2.9814699868556604,5.142254094570301,0.21818695057597712,6.472184804801534,48.64160153539531,3.3244049927555874,0.6358044981892585,2.5401510732617147,20.56176152658203,7.428598059593441,39.60051203698767,1.307039442999434,4.134396215680377,2.550905408005771,20.519295707309514,0.9378456182786024,0.3330303401638393,0.4823649601995462,0.264,0.745,0.0,9.81108078149839,12.741198225453555,16.54737851856528,4.234821371311724,6.346085376900861,3.726,12.18941290449838,1.2331952540021769,2.9472450383881172,22.41847827089444
2355,5.349034068473616,7.951616957918354,3.0712592325943042,4.56185532769662,0.2471869505759771,6.2041293220550155,48.83461958420999,3.1884822764056384,0.6521940868950643,2.359344502082118,19.639109759773334,7.704481746781638,34.47337385400335,1.2043904754471857,4.032256160190941,2.391625899375037,19.214560556875934,0.9858895509860408,0.31506528375097603,0.5202632488725378,0.26,0.734,0.0,9.626429555515577,11.715273610894613,16.66910036519362,4.04599221722743,6.552457012767635,3.551,11.375261059386277,1.2206035778951425,2.9610796447531036,22.01120323866236
2356,5.884426630981472,8.260813023731853,3.5409778885482255,4.416385327342854,0.3046869505759771,6.499167702885811,51.00609607334357,3.269888780188248,0.7234216413127355,2.893108478191648,19.768694599672205,8.206298691031595,34.74258286364851,1.252496096465483,4.220023702682509,2.233155511210754,19.947610254649412,1.140562728480621,0.3409308492779182,0.5972898483284508,0.272,0.791,0.0,9.878826090815311,11.98921327641131,16.97848028301809,3.915526665876711,6.8934204400223,3.794,11.772075738011482,1.2438997283029527,3.080463732103386,20.935134562911387
2357,6.914581648412774,9.185510339505738,4.049637700677127,4.786781529843379,0.33768695057597714,7.364689908300111,56.57456035984616,3.7882087755108147,0.8273228336820055,3.521604756301716,22.362576185776028,8.501989543699619,40.189122169414944,1.5511143670263645,4.759369611886235,2.2576030115842407,24.820270624474205,1.2868272066754287,0.37399853324671967,0.7094454396621466,0.31,0.84,0.0,11.03446432762935,12.967411685376668,18.735268360908318,3.9562060296724173,7.618195051678034,4.145,13.091484933472964,1.5463811025949914,3.450750378280079,22.530099136127838
2358,7.515499445148967,9.62375571231763,4.540509787288071,5.497217310591254,0.32368695057597713,7.822319264585142,60.66790737637645,4.327498857380513,0.9327037228679076,4.259498987897042,25.45346544046705,8.81881472496754,44.14877337980809,1.895362792425117,5.0951830966222005,2.466732101949887,29.93841492641717,1.4163844820329379,0.4033849122015819,0.8381799849975685,0.37,0.934,0.0,12.161166830213839,14.0995923762693,20.621846237903924,4.262324407274745,8.142906578118442,4.566,14.583836622175573,1.6973334689091724,3.650211649674757,25.38238888234683
2359,7.612350853369702,10.046844491760515,4.664973852016919,6.1261994403444815,0.28768695057597715,7.988541395935664,63.788154360704404,4.620549831186603,0.9825648838448532,4.796228958944964,27.602383439927795,9.005128920576304,48.16428991464806,2.037917357542073,5.013106047489612,2.78268803085548,34.46551422643057,1.4498306575847129,0.44958348996533065,0.888644203767239,0.405,1.002,0.0,12.64162427353924,14.839078843869148,21.5362980791966,4.716348083198174,8.233575864777448,4.735,15.557593242346513,1.6907676943399481,3.710193593407294,29.25812847862863
2360,7.4124500833859,10.138141888494937,4.49561989773255,6.4517666495907084,0.27818695057597714,8.096182037867262,64.62433117126373,4.6320216420504545,1.007313606318898,4.965606386329911,29.28901511825783,9.174351114092559,49.28300148509274,2.077102219618848,4.889175827683796,3.256920104738637,35.583583985263786,1.4071311988906774,0.4641064422741651,0.898566683621486,0.418,1.006,0.0,12.391610276035308,14.844083155119304,21.498744578756572,5.517174223610882,8.105648444356245,4.646,15.710459213955986,1.619912006820907,3.7682815442184814,34.03301238574319
2361,7.324994193012265,10.050099647106492,4.366202547446224,6.365879577530134,0.26818695057597713,8.002748640056323,65.28585451227113,4.72382664478899,1.0382468042362096,5.110844104427416,30.033274351340058,9.283184786911717,48.0755630670191,2.045476680956821,4.769649172329959,3.506566022111685,34.81572964298665,1.4081657816661763,0.44364477295708643,0.891067125914164,0.411,1.013,0.0,11.782095976005849,14.692823462235788,21.288194811123525,5.717270591824195,7.982713208911791,4.632,15.81778636627868,1.6172667127926552,3.6371544512624756,35.96291904303002
2362,7.276776148743494,9.963285344519,4.214732911989612,6.294421336645711,0.2486869505759771,8.038665276754106,66.98013784297297,4.6128125052151505,1.0152611083308472,5.160128846857674,30.413442628095094,9.26426510796694,47.46910644812019,2.0867239148141206,4.720266315530189,3.5515765757794195,34.40077721947065,1.4418320950896837,0.4236292399096766,0.8602487641998702,0.398,1.004,0.0,11.219149552825275,14.510455750913339,21.444657749011725,5.724777957565436,7.857080767943284,4.5,15.632058941597398,1.5800258360479373,3.7256868949404263,37.163830668948954
2363,7.004167916892927,9.81232566476633,4.160673137559133,6.338873738850505,0.23568695057597708,7.92763118935974,66.25862940749327,4.450555310733059,1.0249930528244793,5.1278861082581395,30.580096989824746,9.221465924938036,47.81673310873012,2.0556403777005423,4.723577926192708,3.573841768620821,32.490954075931086,1.4627840363396398,0.4003482042340646,0.8681897014118676,0.389,0.974,0.0,10.711421263910102,14.529099577495334,21.43087054679814,5.825317152649763,7.8158802471770805,4.442,15.811825185146935,1.5858536993090373,3.6922701306389394,36.810642539031164
2364,6.660829037521255,9.506167141446616,4.015513594579677,5.960013963302344,0.22968695057597707,7.791623745857849,64.54561281549572,4.346310669512627,0.9990244168496436,4.901936278648103,30.425023539221613,9.070380782251867,45.36792865170872,1.9936216674948726,4.598120545162736,3.594630998034636,31.431864853953986,1.3975563873174652,0.36077797690368874,0.8545115123536678,0.381,0.94,0.0,10.622350874530834,14.129462782906804,21.178408242590304,5.703661096523674,7.603961328887183,4.277,15.097327391956993,1.572918687998634,3.5889988704167397,36.487758385300616
2365,6.416837280746713,9.252555959963946,3.8707971202109057,5.791935575164652,0.24118695057597708,7.465348295138201,62.14922502810656,4.13898724692047,0.9806572163459244,4.783105470396579,29.471078801025342,8.968181904882258,42.22966807372828,1.910594535165093,4.554922015983687,3.603332386594862,32.51989057889655,1.3496583600433456,0.34503238453700225,0.8300837103865734,0.374,1.013,0.0,10.555511817133212,13.45270165169536,20.54678244163935,5.671947111554513,7.369270221083189,4.163,14.177066631047163,1.4755026836174288,3.4980532482841262,36.09171295664741
2366,6.280147352324965,9.198200930453162,3.7615694359621212,5.621201958700749,0.28518695057597715,7.452413745710129,59.92557687559328,3.910859977121742,0.9598611649252412,4.482493509897448,28.108085333926937,8.932307621382382,39.38007210929008,1.8219696574139899,4.620312474647401,3.449789755080879,32.187045708635694,1.3122003912140605,0.33602405858761153,0.8062323836829097,0.363,0.984,0.0,10.57909060724572,13.403049431401024,20.699980376255017,5.709794908005541,7.307759736661754,4.057,13.98601517215575,1.4489594676900472,3.388044912320482,35.54270011904162
2367,6.293819032325596,9.16458612251562,3.7057632834756906,5.4362061792757235,0.32768695057597713,7.306596602860136,58.6927881650753,3.8679490608636904,0.9362438414808727,4.104874623317465,27.180345846915017,9.036957767965493,37.068598071860485,1.7681080343988727,4.697732056867153,3.344091082779706,31.803777226203078,1.2873374649586407,0.34529675517186265,0.7763214722161155,0.354,0.887,0.0,10.826875279537154,13.198427886914168,20.417152020643634,5.667147900426797,7.342963641892168,4.017,13.928113410735406,1.4185663701573532,3.399933890434503,34.29799890349182
2368,6.384300882029333,9.29443271824197,3.8740607204556374,5.522529350941612,0.3761869505759771,7.205315817650029,57.93269311470928,4.006349507922703,0.9175382943816898,3.9815636522301463,26.65322529685556,9.060239831090389,36.53855612044561,1.7663534104441123,4.701025560784961,3.2971632809208002,30.93269198528177,1.273875808396909,0.37129547812560626,0.7659086793806686,0.353,0.874,0.0,11.815277712827294,13.280475299715505,20.44485606051736,5.580158796618673,7.35017515644155,4.061,14.362653543020391,1.4152625688936962,3.34752856731905,34.23741007553444
2369,6.511635134451487,9.460847294397409,4.130462332832038,5.388977439608483,0.4386869505759771,6.937730527532748,57.34415548211444,3.9533971790210862,0.9125507487414596,4.266991252820848,26.22475234770883,9.081899885694204,38.009047538624955,1.794628672575592,4.799061587587739,3.443572620213214,30.521052079354646,1.2731404900597847,0.4208481793800642,0.7490606351502623,0.365,0.894,0.0,12.242630188629128,13.290762333557591,20.500145649763613,5.3573035337765145,7.575343946514908,4.159,14.265591506403535,1.460187511544432,3.3831936302048837,35.3319062369228
2370,6.547863502371342,9.423351611917473,4.42816327641503,5.284199016851296,0.45468695057597713,7.0050362932229255,57.069809656305694,3.732604371198778,0.9186159699670878,5.021983471927998,26.44451473779036,9.13050551227159,40.35695826406811,1.9730347773668548,5.04732855547121,3.4812124571365453,31.906966874774803,1.3164579128413993,0.42470162099833436,0.7743676956108474,0.407,1.014,0.0,12.449333092642592,13.466223168795667,21.22670244651384,5.33630371590145,8.199911508685178,4.552,13.93446930337854,1.5717214195447635,3.496219279169544,34.93958034769142
2371,6.550470413217951,9.438090990579202,4.455576356631003,5.354754118213728,0.4171869505759771,7.008052997527546,56.661768465250404,3.6502581908478984,0.908569846339405,5.2992589899319915,27.78659257575256,9.02756909142987,40.53491329971722,2.173732208189376,5.141834438768598,3.3496523557870614,33.30286186782074,1.3201446924230416,0.4516269103905573,0.7765817401513273,0.429,1.059,0.0,12.638317427900539,14.194535049620146,21.789537459355973,5.552822941473904,8.000401399372784,4.702,14.281712127171472,1.6100478655676511,3.5695631019242486,33.538565637566286
2372,6.192014930668526,9.41596983139142,4.4842420782529,5.667637387112171,0.3661869505759771,6.760463327360137,54.46819548135961,3.5977207547533867,0.8674229332604414,5.0363312145071095,29.314785312978202,9.266773133040004,41.29988088725224,2.1138350542891438,4.954724154360776,3.292591192130463,31.25009384355821,1.2223598109945566,0.4379222798524042,0.732863635654914,0.416,1.028,0.0,12.410698361666494,14.677768713178349,20.736294390192842,5.959845870188163,7.445252017933463,4.568,14.0954326607624,1.5325420788829816,3.3776567313361534,33.754284689940356
2373,6.3044510705938075,9.511641267221389,4.371614044012841,5.709992633867419,0.3156869505759771,6.581559000759206,52.53195040971662,3.492100258247302,0.7782242888061935,4.89146649103791,27.35528493734187,8.918945808894918,44.61188476408255,2.0408724160728595,4.858922272474871,3.385981355092868,28.872871589915764,1.1171700973893621,0.4393969651844446,0.6608048884720762,0.406,1.065,0.0,11.856146537676171,14.975659052202476,19.595814785370287,5.727358394423463,6.965500683307721,4.427,14.364174767862718,1.455502433026161,3.2191401760009626,32.77454434565357
2374,5.9343654718431065,9.374234057111131,3.956967817395592,5.787019304522709,0.26968695057597714,6.180230692276496,48.963983572929244,3.2992037906055924,0.7144342307455515,4.4134756883854225,25.297392899440872,8.437172618674047,47.269283841526246,1.8796430930054744,4.817967594410924,3.203647020337777,26.583056556975492,1.0145183761218892,0.4477932512330119,0.5867700110209637,0.385,1.031,0.0,11.011272712574447,14.541280496288973,18.380028449255292,5.342648726150549,6.593166016747466,4.311,14.007273900818507,1.3498536981076938,3.0932132627560045,29.975837838758007
2375,5.4870308233779275,8.822198191058387,3.6961541361228014,5.504053080036531,0.23918695057597708,5.660474048924476,45.016620752609626,3.0671934132534076,0.680132179910715,3.9901336254747477,23.62714517763611,8.092241622552715,43.09762473233424,1.6295960155443558,4.5713974115083,2.972357364698896,23.805337371047393,0.971302223179914,0.422050923455949,0.5491059503066567,0.343,0.913,0.0,10.255242244439996,14.053808724336319,17.293188321942385,4.968128481439915,6.353446492274479,4.24,13.382464797564685,1.2632510117014415,2.9655404529436513,27.88406522823637
2376,5.238797404335902,8.361964270810857,3.4883854159129046,5.202290820511587,0.22418695057597712,5.606398069676855,42.71672091719457,2.9181321242530656,0.6548138943702885,3.8189738426036617,22.211629733598357,7.753476221313114,41.404102837215035,1.469127855978006,4.329977367309674,2.8166932219545644,22.188762434011906,0.9529863828951797,0.3883455983522348,0.5211843653805649,0.301,0.818,0.0,9.732341579297199,13.741725512496632,16.611992298130485,4.563628768973619,6.231991113473728,3.936,13.35440230518726,1.2058809586760741,2.8573174723156933,24.205560798102905
2377,5.0527119508673,7.942596979933427,3.280140325422799,5.646568767380529,0.21568695057597712,5.586554609987181,41.3480749393822,2.848678813816244,0.6243100192157502,3.3759912068174343,20.917142596038246,7.426531498679739,39.23984256362055,1.349258425276294,4.078316445491412,2.7160625772377256,21.01589816535618,0.9270713080176515,0.3723749055532099,0.49853612869908204,0.277,0.734,0.0,9.379376128538038,13.290114405070794,16.10901322704102,4.31467619112362,6.156582888732859,3.664,13.320081751490424,1.1646523471629455,2.826187540538254,24.923199618659226
2378,4.722336874026184,7.58047695562449,3.017977686242591,5.4063442719353265,0.21768695057597712,5.3722424544095535,40.02352331444749,2.7523366204285753,0.5711788440699248,2.936380201545492,19.972779428172263,6.896024330863134,34.15926119872567,1.2439562852327246,3.8354839704477532,2.5608065021581328,19.682033073162334,0.8927503532439447,0.3557103785597934,0.4549581768764831,0.263,0.719,0.0,9.082816284010304,12.477923239871922,15.7848308026706,4.099631736305426,6.169709685492715,3.46,12.679327900363045,1.1412132151057615,2.7708128678714785,24.653710603816588
