uid;city;state;country;iso3;country_code;region;sub_region;accuracy;status;plant_type;production_type;capacity;capacity_source;year;owner_permid;owner_name;owner_source;parent_permid;parent_name;ownership_stake;parent_lei;parent_holding_status;parent_ticker;parent_exchange;parent_permid_2;parent_name_2;ownership_stake_2;parent_lei_2;parent_holding_status_2;parent_ticker_2;parent_exchange_2;name;permit_id;site_name;facility_name;installation_name;installationpart_name;site_inspire_id;facility_inspire_id;installation_inspire_id;installation_part_inspire_id;eigl_text_lon;eigl_text_lat;x;y
GACTCHN0146;Tongchuan Shi;Shaanxi Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;0;;0;5046285508;Jidong Cement Tongchuan Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=24;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;108.991;34.906;12132822.621;4151114.2454999983
GACTCHN0147;Jilin Shi;Jilin Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;2;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=19;0;5000020566;Jidong Cement Yongji Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=19;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;126.2688;43.532900000000005;14056178.519100003;5393439.643799998
GACTCHN0148;Yuncheng Shi;Shanxi Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;3;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=25;0;5000095304;Jidong Haitian Cement Wenxi Co  Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=25;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;111.3293;35.402800000000006;12393120.9864;4218755.681199998
GACTCHN0149;Xingtai Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.47;Estimated;0;5036201960;Kuishan Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=14;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;114.5478;37.40669999999999;12751402.767499998;4495948.156199999
GACTCHN0150;Baoding Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;2;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=12;0;5036201917;Laishui Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=12;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;115.6305;39.4102;12871928.380199999;4780600.693999998
GACTCHN0151;Lvliang Shi;Shanxi Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.66;Estimated;0;5036230051;Lanxian BBMG Cement Co Ltd;https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=3168;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;111.58079999999998;38.24579999999999;12421117.8383;4614207.5380000025
GACTCHN0152;Jincheng Shi;Shanxi Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.29;Estimated;0;;Lingchuan Jinyu Cement Co Ltd;https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=3169;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;113.3459;35.84369999999998;12617607.8715;4279135.991099998
GACTCHN0153;Shijiazhuang Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.91;Estimated;0;5041749678;Lingshou Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=52;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;114.33779999999999;38.391799999999996;12728025.674400002;4634922.826800004
GACTCHN0154;Changde Shi;Hunan Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.37;Estimated;0;5000095307;Linli Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=48;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;111.51279999999998;29.701799999999995;12413548.1129;3465276.3158000037
GACTCHN0155;Chengde Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=8;0;5036201968;Pingquan Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=8;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;118.79599999999998;41.0225;13224310.228300001;5015660.975400001
GACTCHN0156;Taiyuan Shi;Shanxi Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.58;Estimated;0;5037316013;Shanxi Shuangliang Dingxin Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=49;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;112.66659999999999;37.89169999999998;12541988.5414;4564137.931599997
GACTCHN0157;Baoding Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.8;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=11;0;5000086977;Tang County Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=11;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;114.8296;38.86109999999999;12782772.600000001;4701794.823899999
GACTCHN0158;Tangshan Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;0;;0;4295864471;Tangshan Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=2;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;118.22799999999998;39.920999999999985;13161080.7575;4854468.847000003
GACTCHN0159;Tangshan Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.99;Estimated;0;4298516532;Tangshan Jidong Cement Sanyou Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=3;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;118.3767;39.7638;13177633.965799998;4831677.471900001
GACTCHN0160;Tangshan Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.65;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=7;0;5036201934;Tangshan Jidong Qixin Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=7;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;118.4636;39.757900000000014;13187307.629500002;4830823.084899999
GACTCHN0161;Yulin Shi;Shaanxi Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.04;Estimated;0;;Wubao Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=57;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;110.682;37.452499999999986;12321063.879999999;4502368.5418
GACTCHN0162;Xingtai Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.97;Estimated;0;5044169562;Xingtai Jinyu Yongning Cement Co Ltd;https://www.bbmg.com.cn/second/index.aspx?nodeid=52&page=ContentPage&contentid=4205;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;114.3157;36.88119999999999;12725565.513700001;4422560.510499999
GACTCHN0163;Zhangjiakou Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;0;;0;5036230053;Xuanhua BBMG Cement Co Ltd;https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=6917;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;114.99899999999998;40.76520000000001;12801630.1217;4977770.1624
GACTCHN0164;Yangquan Shi;Shanxi Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;2.08;Estimated;0;5036201981;Yangquan Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=27;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;113.66639999999998;37.88879999999999;12653285.7683;4563728.870300002
GACTCHN0165;Jinzhong Shi;Shanxi Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;0.97;Estimated;0;5036230054;Zuoquan BBMG Cement Co Ltd;https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=3166;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;113.37039999999999;37.049800000000005;12620335.199000001;4446050.540100001
GACTCHN0166;Huhehaote Shi;Neimenggu Zizhiqu;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;5000031583;Innner Mongolia Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=28;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;111.57559999999998;40.73819999999998;12420538.977000002;4973802.577799998
GACTCHN0167;Songyuan Shi;Jilin Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0.8;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=18;0;5000095505;Jidong Cement Fuyu Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=18;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;126.14129999999999;45.11719999999998;14041985.284000002;5639991.1369
GACTCHN0168;Jilin Shi;Jilin Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;2;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=16;0;5000095438;Jidong Cement Jilin Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=16;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;126.5402;43.88819999999999;14086390.628899999;5448157.1450999975
GACTCHN0169;Xingtai Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;5036201960;Kuishan Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=14;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;114.7171;37.36619999999999;12770249.1573;4490274.009999998
GACTCHN0170;Langfang Shi;;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;Sanhe Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=5;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;116.99230000000001;39.965999999999994;13023523.262699999;4861002.721600004
GACTCHN0171;Shenyang Shi;Liaoning Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;1.6;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=39;0;4298377277;Shenyang Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=39;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;123.36070000000001;41.573;13732450.307899997;5097229.9767
GACTCHN0172;Hengshui Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;5035707345;Shenzhou Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=15;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;115.60410000000002;37.99979999999999;12868989.5456;4579397.559600003
GACTCHN0173;Tangshan Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;4295864471;Tangshan Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=2;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;118.2369;39.95139999999999;13162071.500999998;4858882.371299997
GACTCHN0174;Ninghe Qu;Tianjin Shi;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;5000095312;Tianjin Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=6;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;117.38379999999997;39.28289999999999;13067104.843400002;4762275.964599997
GACTCHN0175;Zhangjiakou Shi;Hebei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;;;0;;0;5036202019;Zhangjiakou Jidong Cement Co Ltd;http://en.jdsn.com.cn/Map/MapDetails.aspx?id=32;4298544912;BBMG Corp;0;529900T6R2GKVJ9Y2J16;Public;601992;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;115.11199999999998;40.580500000000015;12814209.2242;4950661.038699999
GACTCHN0176;Xiangyang Shi;Hubei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.56;Estimated;0;5036223217;Gezhouba Yicheng Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_427575.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;112.42159999999998;31.741599999999995;12514715.266199999;3729439.2014999986
GACTCHN0177;Jingmen Shi;Hubei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.21;Estimated;0;5036223206;Gezhouba Jingmen Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_427573.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;112.1884;31.145599999999995;12488755.560899999;3651672.5461999997
GACTCHN0178;Xianning Shi;Hubei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.25;Estimated;0;5036223225;Gezhouba Jiayu Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_427574.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;113.80249999999998;29.866099999999992;12668436.351;3486349.8324000016
GACTCHN0179;Yichang Shi;Hubei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;0;;0;5036223213;Gezhouba Dangyang Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_427568.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;111.64059999999999;30.865299999999998;12427774.743900001;3615268.1120999977
GACTCHN0180;Xiangyang;Hubei;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;2.19;Estimated;0;5036223208;Gezhouba Laohekou Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_427569.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;111.6583;32.4612;12429745.0988;3824003.717299998
GACTCHN0181;Changde Shi;Hunan Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.91;Estimated;0;;Gezhouba Shimen Special Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_432159.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;111.308;29.626499999999986;12390749.8812;3455629.6824999973
GACTCHN0182;Jingzhou Shi;Hubei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;2.21;Estimated;0;;Gezhouba Songzi Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_432158.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;111.5003;30.077099999999987;12412156.6193;3513464.1843999997
GACTCHN0183;Yichang Shi;Hubei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;2.69;Estimated;0;5036223211;Gezhouba Xingshan Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_432155.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;110.7461;31.178899999999985;12328199.4593;3656004.5735
GACTCHN0184;Jingmen Shi;Hubei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;3.59;Estimated;0;;Gezhouba Zhongxiang Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_427568.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;112.27279999999999;31.275000000000013;12498150.925900001;3668514.863300003
GACTCHN0185;Xiaogan Shi;Hubei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;5036191495;Gezhouba Hanchuan Handian Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_432162.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;113.92809999999999;30.669899999999988;12682418.079;3589953.1701000035
GACTCHN0186;Qianjiang Shi;Hubei Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;5000552084;Gezhouba Qianjiang Cement Co Ltd;http://www.gzbsn.ceec.net.cn/art/2015/10/15/art_12536_432163.html;4295864060;China Gezhouba Group Co Ltd;0;;Public;600068;SHH;;;0;;;;;0;0;0;0;0;0;0;0;0;0;112.6049;30.18899999999999;12535120.128800001;3527867.2387999967
GACTCHN0187;Anyang Shi;Henan Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;2.555;http://www.tctec.com.cn/Project_LieBiao.aspx?categoryId=106;2008;;Anyang Hubo Clinker Co Ltd;http://www.tctec.com.cn/Project_LieBiao.aspx?categoryId=106;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;114.06880000000001;36.0877;12698080.731400002;4312695.476499997
GACTCHN0188;Jining Shi;Shandong Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.41;Estimated;0;;Qufu Zhonglian Cement Co Ltd;http://www.cucc.com.cn/aboutb_s56.html;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;117.07999999999997;35.61409999999999;13033285.982099999;4247651.2245000005
GACTCHN0189;Jinhua Shi;Zhejiang Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.47;Estimated;0;;Lanxi Zhuge Nanfang Cement Co Ltd;http://www.scement.cn/cn/map-hunan.aspx?id=82;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;119.29709999999997;29.274499999999986;13280092.425099999;3410630.3417000026
GACTCHN0190;Linyi Shi;Shandong Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;2.37;Estimated;0;;Linyi Zhonglian Cement Co Ltd;http://www.cucc.com.cn/aboutb_s52.html;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;117.8934;34.96849999999998;13123833.2559;4159601.2434
GACTCHN0191;Dezhou Shi;Shandong Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.88;Estimated;0;;Dezhou Zhonglian Dam Cement Co Ltd;http://www.cucc.com.cn/aboutb_s39.html;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;116.2399;37.474399999999996;12939766.477899998;4505439.940800004
GACTCHN0192;Rizhao Shi;Shandong Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.68;Estimated;0;;Lixian Zhonglian Cement Co Ltd;http://www.cucc.com.cn/aboutb_s65.html;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;118.9194;35.939399999999985;13238047.053399999;4292286.1061
GACTCHN0193;Chuzhou Shi;Anhui Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.99;Estimated;0;;Yinzhou Zhonglian Cement Co Ltd;http://www.cucc.com.cn/aboutb_s84.html;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;118.27920000000002;32.2131;13166780.3154;3791315.9340000004
GACTCHN0194;Changde Shi;Hunan Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.61;Estimated;0;;Hunan Changde Nanfang Cement Co Ltd;http://www.scement.cn/cn/map-hunan.aspx?id=138;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;111.61429999999999;29.1396;12424847.0412;3393426.0135999992
GACTCHN0195;Changsha Shi;Hunan Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.27;Estimated;0;;Hunan Liuyang Nanfang Cement Co Ltd;http://www.scement.cn/cn/map-hunan.aspx?id=25;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;113.30679999999998;28.188999999999982;12613255.279399998;3272823.3302000016
GACTCHN0196;Zaozhuang Shi;Shandong Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;3.68;Estimated;0;;Zaozhuang Zhonglian Cement Co Ltd;http://www.cucc.com.cn/aboutb_s28.html;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;117.5284;34.92669999999999;13083201.6417;4153924.423100002
GACTCHN0197;Jiaxing Shi;Zhejiang Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.1;http://www.scement.cn/cn/map-hunan.aspx?id=61;0;;Tongxiang Heshan Nanfang Cement Co Ltd;http://www.scement.cn/cn/map-hunan.aspx?id=61;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;120.36640000000001;30.648900000000005;13399126.356600001;3587235.5791999996
GACTCHN0198;Linyi Shi;Shandong Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.47;Estimated;0;;Pingyi Zhonglian Cement Co Ltd;http://www.cucc.com.cn/aboutb_s68.html;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;117.6272;35.4053;13094200.007399999;4219097.115599997
GACTCHN0199;Xuancheng Shi;Anhui Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.44;Estimated;0;;Anhui Guangde Hongshan Nanfang Cement Co Ltd;http://www.scement.cn/cn/map-hunan.aspx?id=5;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;119.59449999999997;31.063900000000004;13313198.841699999;3641050.5583000034
GACTCHN0200;Pingdingshan Shi;Henan Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.94;Estimated;0;;Lixian Zhonglian Tianguang Cement Co Ltd;http://www.cucc.com.cn/aboutb_s63.html;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;113.1531;34.046699999999994;12596145.473700002;4035074.4201999977
GACTCHN0201;Quzhou Shi;Zhejiang Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;0;;0;;Changshan Nanfang Cement Co Ltd;http://www.scement.cn/cn/map-hunan.aspx?id=77;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;118.45659999999998;28.968299999999992;13186528.3931;3371611.953599997
GACTCHN0202;Guilin Shi;Guangxi Zhuangzuzizhiqu;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;1.82;Estimated;0;;Guilin Nanfang Cement Co Ltd;http://www.scement.cn/cn/map-hunan.aspx?id=147;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;110.82959999999999;24.930199999999996;12337494.636799999;2867173.6992000006
GACTCHN0203;Hengyang Shi;Hunan Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Integrated;Dry;3.2;http://www.scement.cn/cn/map-hunan.aspx?id=24;0;;Hunan Liyang Nanfang Cement Co Ltd;http://www.scement.cn/cn/map-hunan.aspx?id=24;5000060466;China National Building Materials Group Co Ltd;0;300300ULEPW8T1QQWX26;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;112.8117;26.340900000000005;12558140.999499999;3041364.4992000014
