uid;city;state;country;iso3;country_code;region;sub_region;accuracy;status;plant_type;primary_production_type;primary_product;capacity;capacity_source;year;owner_permid;owner_name;owner_source;parent_permid;parent_name;ownership_stake;parent_lei;parent_holding_status;parent_ticker;parent_exchange;parent_permid_2;parent_name_2;ownership_stake_2;parent_lei_2;parent_holding_status_2;parent_ticker_2;parent_exchange_2;parent_exchange_3;name;permit_id;site_name;facility_name;installation_name;installationpart_name;site_inspire_id;facility_inspire_id;installation_inspire_id;installation_part_inspire_id;eigl_text_lon;eigl_text_lat;x;y
GASTDEU0017;Hagen;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298168184;CD Waelzholz GmbH;https://www.waelzholz.com/en/company/international/germany/hagen.html;4298168184;CD Waelzholz GmbH;0;5299001CHC63DPDCBY76;Private;;;;;0;;;;;;0;0;C. D. Wälzholz GmbH;C. D. Wälzholz GmbH;Draht- und Bandbeize;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-914000-900-0093413SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-914000-900-0093413;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-914000-900-0093413-0003;0;7.5008;51.39239999999999;834985.2364999987;6691000.471900001
GASTDEU0018;Plettenberg;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298168184;CD Waelzholz GmbH;https://www.waelzholz.com/en/company/international/germany/plettenberg.html;4298168184;CD Waelzholz GmbH;0;5299001CHC63DPDCBY76;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;7.863600000000001;51.231899999999996;875371.9477999993;6662417.116400003
GASTDEU0019;Schwerte;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4296289525;Hoesch Schwerter Profile GmbH;https://www.hoesch-profile.de/en/;5060592767;Calvi Holding SpA;0;815600198DFF614FCB88;Private;;;;;0;;;;;;Eisengiesserei;14226-0073;Hoesch Schwerter Profile GmbH;Hoesch Schwerter Profile GmbH;Warmwalzwerk;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-978028-900-0899363SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-978028-900-0899363;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-978028-900-0899363-0110;0;7.558199999999999;51.4379;841374.9752999991;6699121.775799997
GASTDEU0020;Unterwellenborn;Thüringen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Mini-Mill;EAF;Crude Steel;1.1;http://www.mzweb.com.br/csn2016inst/web/conteudo_eni.asp?idioma=1&conta=46&tipo=59563;0;4296860384;Stahlwerk Thueringen GmbH;http://www.mzweb.com.br/csn2016inst/web/conteudo_eni.asp?idioma=1&conta=46&tipo=59563;4297320527;Companhia Siderurgica Nacional;0;529900K40TEND42S0T46;Public;CSNA3;SAO;;;0;;;;;;Elektrostahlwerk Anlage;14220-0002;Stahlwerk Thüringen GmbH;Stahlwerk Thüringen GmbH;Erschmelzen von Roheisen oder Stahl, einschl. Stranggießen;0;https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/86013077SITE;https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/86013077;https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/86013077_140_0;0;11.4373;50.65470000000001;1273194.4120000005;6560439.947899997
GASTDEU0021;Saarlouis;Saarland;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Integrated;BF;Crude Steel;2.8;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-gm.pdf;0;5000074757;Aktien-Gesellschaft der Dillinger Hüttenwerke;https://www.dillinger.de/d/en/corporate/dillinger/production/index.shtml;5000017865;DHS Dillinger Huette Saarstahl AG;0;5299003YAFNJFFHAGU88;Private;;;;;0;;;;;;Roheisenerzeugung Dillingen;14220-0015;AG der Dillinger Hüttenwerke;AG der Dillinger Hüttenwerke;Anlage zur Stahlerzeugung;0;https://registry.gdi-de.org/id/de.sl.inspire.pf/0050559-GSITE;https://registry.gdi-de.org/id/de.sl.inspire.pf/0050559-G;https://registry.gdi-de.org/id/de.sl.inspire.pf/0050559-IE-2;0;6.7456;49.3526;750916.757100001;6334903.398800001
GASTDEU0022;Riesa;Sachsen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.95;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-gm.pdf;0;4298429125;ESF Elbe Stahlwerke Feralpi GmbH;https://www.feralpi.de/de/unternehmen/elbe-stahlwerke-feralpi-gmbh.html;4298452820;Feralpi Holding SpA;0;8156001892A2F1810205;Private;;;;;0;;;;;;Elektrostahlwerk Feralpi;14220-0028;ESF Elbe-Stahlwerke Feralpi GmbH;ESF Elbe-Stahlwerke Feralpi GmbH;Elektrolichtbogenofen;0;https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015904SITE;https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015904;https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015904_506_955;0;13.280399999999998;51.31279999999999;1478367.3654999994;6676812.054700002
GASTDEU0023;Gröditz;Sachsen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;5056433409;Schmiedewerke Groditz GmbH;https://www.gmh-gruppe.de/de-en/gmh-gruppe/units/schmiedewerke-groeditz-gmbh.html;4296801706;Georgsmarienhuette Holding GmbH;0;529900K91J8UXZUIX235;Private;;;;;0;;;;;;Elektrostahlwerke Gröditz;14220-0042;Schmiedewerke Gröditz GmbH;Schmiedewerke Gröditz GmbH;Elektrostahlwerk;0;https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016222SITE;https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016222;https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016222_83091925_0;0;13.4432;51.407399999999996;1496490.1785999984;6693676.931900002
GASTDEU0024;Mülheim an der Ruhr;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4297033989;Friedrich Wilhelms Huette GmbH;https://www.fwh-eisenguss.de/en/contact/how-to-find-us/;4296801706;Georgsmarienhuette Holding GmbH;0;529900K91J8UXZUIX235;Private;;;;;0;;;;;;0;0;Friedrich Wilhelms-Hütte Eisenguss GmbH;Friedrich Wilhelms-Hütte Eisenguss GmbH;Stahlgießerei;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-117000-100-0143917SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-117000-100-0143917;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-117000-100-0143917-0002;0;6.8751;51.43359999999999;765332.6312000006;6698353.921999998
GASTDEU0025;Georgsmarienhütte;Niedersachsen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;5000471039;Georgsmarienhuette GmbH;https://www.gmh-gruppe.de/de-en/gmh-gruppe/units/georgsmarienhuette-gmbh.html;4296801706;Georgsmarienhuette Holding GmbH;0;529900K91J8UXZUIX235;Private;;;;;0;;;;;;Glocke Stahlwerk Georgsmarienhütte;14220-0017;Georgsmarienhütte GmbH;Georgsmarienhütte GmbH;Stahlerzeugung;0;https://registry.gdi-de.org/id/de.ni.mu/10285005160SITE;https://registry.gdi-de.org/id/de.ni.mu/10285005160;https://registry.gdi-de.org/id/de.ni.mu/10285005160-0081;0;8.0502;52.20870000000001;896144.1647999994;6837949.4147000015
GASTDEU0026;Essen;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298168924;Energietechnik Essen GmbH;https://www.gmh-gruppe.de/de-en/gmh-gruppe/units/energietechnik-essen-gmbh.html;4296801706;Georgsmarienhuette Holding GmbH;0;529900K91J8UXZUIX235;Private;;;;;0;;;;;;Feuerungsanlage Essen;14310-0317;Evonik Operations GmbH;Evonik Operations GmbH;Entsorgungszentrum;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-113000-100-0249998SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-113000-100-0249998;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-113000-100-0249998-0030;0;6.992000000000001;51.45659999999999;778345.8795999996;6702461.888099998
GASTDEU0027;Bous;Saarland;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298173194;Stahlwerk Bous GmbH;https://www.gmh-gruppe.de/de-en/gmh-gruppe/units/stahlwerk-bous-gmbh.html;4296801706;Georgsmarienhuette Holding GmbH;0;529900K91J8UXZUIX235;Private;;;;;0;;;;;;Elektrostahlwerk Bous;14220-0001;Stahlwerk Bous GmbH;Stahlwerk Bous GmbH;Stahlerzeugung;0;https://registry.gdi-de.org/id/de.sl.inspire.pf/0061156-GSITE;https://registry.gdi-de.org/id/de.sl.inspire.pf/0061156-G;https://registry.gdi-de.org/id/de.sl.inspire.pf/0061156-IE;0;6.7863;49.2768;755447.4604000002;6321959.7425
GASTDEU0028;Troisdorf;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4296088529;Mannstaedt Werke GmbH & Co KG;https://www.gmh-gruppe.de/de-en/gmh-gruppe/units/mannstaedt-gmbh.html;4296801706;Georgsmarienhuette Holding GmbH;0;529900K91J8UXZUIX235;Private;;;;;0;;;;;;Mannstaedt GmbH;14226-0008;Mannstaedt GmbH Spezialprofile;Mannstaedt GmbH Spezialprofile;Walzen von Metallen;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-382068-300-0096405SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-382068-300-0096405;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-382068-300-0096405-0100;0;7.1693;50.80200000000001;798082.8253000006;6586344.266199999
GASTDEU0029;Witten;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;5072815691;GeisslerWista GmbH;https://www.gmh-gruppe.de/de-en/gmh-gruppe/units/geisslerwista-gmbh.html;4296801706;Georgsmarienhuette Holding GmbH;0;529900K91J8UXZUIX235;Private;;;;;0;;;;;;Elektrostahlwerk Witten;14220-0018;Edelstahlwerke Specialty Steel GmbH & Co. KG;Edelstahlwerke Specialty Steel GmbH & Co. KG;Block-/Grobwalzwerk Witten;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-954036-900-0886662SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-954036-900-0886662;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-954036-900-0886662-0305;0;7.3489;51.46340000000001;818075.8059;6703676.813699998
GASTDEU0030;Engelskirchen;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4296681507;Dörrenberg Edelstahl GmbH;https://www.doerrenberg.de/en/about-us/;4295869462;Gesco AG;0;529900OE7WBEDX7PVB49;Public;GSC1;GER;;;0;;;;;;0;0;Dörrenberg Edelstahl GmbH;Dörrenberg Edelstahl GmbH;Anlage zum Schmelzen von Stahl;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-374008-300-0507914SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-374008-300-0507914;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-374008-300-0507914-0002;0;7.4711;50.99809999999999;831679.0476999991;6620957.641599998
GASTDEU0031;Siegen;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4296158808;Gontermann Peipers GmbH;https://www.gontermann-peipers.de/en/company/plants/;4296158808;Gontermann Peipers GmbH;0;529900GFX2RI4G0N8Z36;Private;;;;;0;;;;;;0;0;Gontermann-Peipers GmbH Werk Hain;Gontermann-Peipers GmbH Werk Hain;Eisen- und Stahlgießerei;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-970040-900-0063181SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-970040-900-0063181;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-970040-900-0063181-0001;0;8.0504;50.872899999999994;896166.4287;6598841.924000002
GASTDEU0032;Siegen;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4296158808;Gontermann Peipers GmbH;https://www.gontermann-peipers.de/en/company/plants/;4296158808;Gontermann Peipers GmbH;0;529900GFX2RI4G0N8Z36;Private;;;;;0;;;;;;0;0;Gontermann-Peipers GmbH Werk Kaan-Marienborn;Gontermann-Peipers GmbH Werk Kaan-Marienborn;Eisen-und Stahlgießerei;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-970040-900-0044989SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-970040-900-0044989;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-970040-900-0044989-0001;0;8.0336;50.8721;894296.2611999996;6598700.800700001
GASTDEU0033;Duisburg;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4296646253;Dk Recycling Und Roheisen GmbH;https://www.dk-duisburg.de//en/kontakt/kontakt.html;4295899123;Hargreaves Services PLC;0;213800O17BER1SHMH466;Public;HSP;LSE;;;0;;;;;;Hochofenanlage;14220-0045;DK Recycling und Roheisen GmbH;DK Recycling und Roheisen GmbH;Hochofenbetrieb;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0388700SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0388700;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-112000-100-0388700-0140;0;6.739699999999999;51.42430000000001;750259.9721000008;6696693.462099999
GASTDEU0034;Wuppertal;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;;Huehoco GmbH;https://www.huehoco.com/en/company/huehoco-germany;5055942173;Huehoco Group Holding & GmbH Co KG;0;;Private;;;;;0;;;;;;0;0;Huehoco GmbH;Huehoco GmbH;Oberflächenbeschichtungsanlage;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-124000-124-0206130SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-124000-124-0206130;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-124000-124-0206130-0001;0;7.253499999999998;51.294399999999996;807455.9265000001;6673535.823700003
GASTDEU0035;Bad Salzungen;Thüringen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;;HFP Bandstahl GmbH & Co KG;https://www.huehoco.com/en/company/hfp-bandstahl;5055942173;Huehoco Group Holding & GmbH Co KG;0;;Private;;;;;0;;;;;;0;0;HFP Bandstahl GmbH;HFP Bandstahl GmbH;Bandlackieranlage;0;https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/91013005SITE;https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/91013005;https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/91013005_477_0;0;10.223399999999998;50.8134;1138063.6821999997;6588352.482199997
GASTDEU0036;Wiehl;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;5001323992;Kind & Edelstahlwerk & Co GmbH KG;https://www.kind-co.de/en/contact/headquarter.html;5001323992;Kind & Edelstahlwerk & Co GmbH KG;0;529900NU45EBZ8XJEM50;Private;;;;;0;;;;;;Elektrostahlwerk Witten;14220-0018;Edelstahlwerke Specialty Steel GmbH & Co. KG;Edelstahlwerke Specialty Steel GmbH & Co. KG;Block-/Grobwalzwerk Witten;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-954036-900-0886662SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-954036-900-0886662;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-954036-900-0886662-0305;0;7.494199999999999;50.96500000000001;834250.5278999992;6615104.961599998
GASTDEU0037;Iserlohn;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;;Giebel Kaltwalzwerk GmbH;https://www.knauf-interfer.de/standorte/;5000715682;Knauf Interfer Se;0;529900LCXUC0MGUDXP58;Private;;;;;0;;;;;;0;0;Giebel Kaltwalzwerk GmbH;Giebel Kaltwalzwerk GmbH;Oberflächenbehandlung/Wirkbäder;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-962024-900-0155681SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-962024-900-0155681;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-962024-900-0155681-0003;0;7.5903;51.36509999999998;844948.3310000002;6686131.565899998
GASTDEU0038;Meitingen;Bayern;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Mini-Mill;EAF;Crude Steel;1.1;https://www.lech-stahlwerke.de/en/company/lech-stahlwerke.html;1972;4296657183;Lech Stahlwerke GmbH;https://www.lech-stahlwerke.de/en/company/lech-stahlwerke.html;4296647109;Max Aicher GmbH & Co KG;0;391200C8HFFWKEUFKK04;Private;;;;;0;;;;;;Lech-Stahlwerke GmbH;14220-0004;Lech-Stahlwerke GmbH;Lech-Stahlwerke GmbH;Elektrostahlwerk;0;https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01047SITE;https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01047;https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01338;0;10.8553;48.5121;1208406.4684000015;6192476.839400001
GASTDEU0039;Ainring;Bayern;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298428165;Stahlwerk Annahuette Max Aicher GmbH & Co KG;https://www.annahuette.com/en/home/contact;4296647109;Max Aicher GmbH & Co KG;0;391200C8HFFWKEUFKK04;Private;;;;;0;;;;;;0;0;Stahlwerk Annahütte Max Aicher GmbH & Co. KG;Stahlwerk Annahütte Max Aicher GmbH & Co. KG;"Metallwalzwerk (Hubbalkenofen; Hauptanlage)";0;https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00118SITE;https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00118;https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00207;0;12.9516;47.79419999999999;1441765.517000001;6072685.084100001
GASTDEU0040;Saarbrücken;Saarland;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Downstream;Rolling;Finished Products;1.2;https://www.saarstahl.com/sag/en/group/production-works/burbach-works/rolling-mill-burbach/index.shtml;1856;4296258509;Saarstahl AG;https://www.saarstahl.com/sag/en/group/sag/history/index.shtml;5039602334;Montan Stiftung Saar;0;;Private;;;;;0;;;;;;Walzwerk Burbach;14226-0069;Saarstahl AG - Werk Burbach;Saarstahl AG - Werk Burbach;Walzwerk Burbach;0;https://registry.gdi-de.org/id/de.sl.inspire.pf/0019789-GSITE;https://registry.gdi-de.org/id/de.sl.inspire.pf/0019789-G;https://registry.gdi-de.org/id/de.sl.inspire.pf/0019789-IE;0;6.9523;49.237;773926.4957999997;6315171.432700001
GASTDEU0041;Neunkirchen;Saarland;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Downstream;Rolling;Finished Products;0.9;https://www.saarstahl.com/sag/en/group/production-works/neunkirchen-works/rolling-mill-neunkirchen/index.shtml;0;4296258509;Saarstahl AG;https://www.saarstahl.com/sag/en/group/sag/history/index.shtml;5039602334;Montan Stiftung Saar;0;;Private;;;;;0;;;;;;Walzwerk Neunkirchen;14226-0061;Saarstahl AG - Werk Neunkirchen;Saarstahl AG - Werk Neunkirchen;Walzwerk Feinstahlstr.WF;0;https://registry.gdi-de.org/id/de.sl.inspire.pf/0046489-GSITE;https://registry.gdi-de.org/id/de.sl.inspire.pf/0046489-G;https://registry.gdi-de.org/id/de.sl.inspire.pf/0046489-IE-1;0;7.172000000000001;49.3589;798383.3880000003;6335980.088100001
GASTDEU0042;Völklingen;Saarland;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4298172602;Saarschmiede Freiformschmiede GmbH;https://www.saarschmiede.com/ssf/en/contacts/general-contact/index.shtml;5039602334;Montan Stiftung Saar;0;;Private;;;;;0;;;;;;Schmiede 1;14226-0062;Saarschmiede GmbH Freiformschmiede Schmiedezentrum Saarstahl;Saarschmiede GmbH Freiformschmiede Schmiedezentrum Saarstahl;Schmiede 1, Schmiede- und Vergüteöfen;0;https://registry.gdi-de.org/id/de.sl.inspire.pf/0108733-GSITE;https://registry.gdi-de.org/id/de.sl.inspire.pf/0108733-G;https://registry.gdi-de.org/id/de.sl.inspire.pf/0108733-IE-1;0;6.8466;49.25330000000001;762160.0256999992;6317950.907799996
GASTDEU0043;Völklingen;Saarland;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Integrated;BF;Crude Steel;2.7;https://www.saarstahl.com/sag/en/group/production-works/voelklingen-works/ld-steeelmaking-plant/index.shtml;1873;4296258509;Saarstahl AG;https://www.saarstahl.com/sag/en/group/sag/history/index.shtml;5039602334;Montan Stiftung Saar;0;;Private;;;;;0;;;;;;Walzwerk Nauweiler Saarstahl AG;14225-0010;Saarstahl AG - Werk Völklingen;Saarstahl AG - Werk Völklingen;Blasstahlwerk;0;https://registry.gdi-de.org/id/de.sl.inspire.pf/0033945-GSITE;https://registry.gdi-de.org/id/de.sl.inspire.pf/0033945-G;https://registry.gdi-de.org/id/de.sl.inspire.pf/0033945-IE-3;0;6.854199999999999;49.24410000000002;763006.0538000017;6316382.011500001
GASTDEU0044;Krefeld;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298173501;Outokumpu Nirosta GmbH;https://www.outokumpu.com/locations/krefeld;4295866315;Outokumpu Oyj;0;5493009YRUJJDCFF0R80;Public;OUT1V;HEX;;;0;;;;;;Stahlwerk Krefeld;14220-0034;Outokumpu Nirosta GmbH;Outokumpu Nirosta GmbH;Kaltbandwerk Krefeld;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-114000-100-0006538SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-114000-100-0006538;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-114000-100-0006538-0392;0;6.550299999999999;51.30539999999999;729176.0604999997;6675494.282200001
GASTDEU0045;Schalksmühle;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298173501;Outokumpu Nirosta GmbH;https://www.outokumpu.com/locations/dahlerbruck;4295866315;Outokumpu Oyj;0;5493009YRUJJDCFF0R80;Public;OUT1V;HEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;7.5175;51.26129999999999;836844.2719999999;6667645.473099999
GASTDEU0046;Dillenburg;Hessen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298173501;Outokumpu Nirosta GmbH;https://www.outokumpu.com/locations/dillenburg;4295866315;Outokumpu Oyj;0;5493009YRUJJDCFF0R80;Public;OUT1V;HEX;;;0;;;;;;Outokumpu Nirosta GmbH;14226-0040;Outokumpu Nirosta GmbH;Outokumpu Nirosta GmbH;Kaltwalzwerk;0;https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60002227SITE;https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60002227;https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/60002227_207_0;0;8.2809;50.757700000000014;921825.5713;6578545.057099998
GASTDEU0047;Bielefeld;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298172362;Reinhard Tweer GmbH;https://www.tweer.de/defaulteng.php?action=startseiteeng&nav2=startseite2eng;4298172362;Reinhard Tweer GmbH;0;529900O0H118F5WJOL28;Private;;;;;0;;;;;;0;0;Tweer, Reinhard  GmbH Gießerei;Tweer, Reinhard  GmbH Gießerei;Eisengießerei;0;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-711000-700-0066843SITE;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-711000-700-0066843;https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-711000-700-0066843-0001;0;8.5586;51.943;952738.993900001;6789825.6778
GASTDEU0048;Iserlohn;Nordrhein-Westfalen;Germany;DEU;276;Europe;Western Europe;Exact;Operating;;;;0;;0;4298172447;Risse + Wilke Kaltband GmbH & Co KG;https://www.risse-wilke.de/index.php/en;4298172447;Risse + Wilke Kaltband GmbH & Co KG;0;529900OXSUNIFL1WI546;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;7.637400000000001;51.357599999999984;850191.4789999984;6684794.4626
GASTDEU0049;Hennigsdorf;Brandenburg;Germany;DEU;276;Europe;Western Europe;Exact;Operating;Mini-Mill;EAF;Crude Steel;1;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2015-gm.pdf;1917;;Hennigsdorfer Elektrostahlwerke GmbH;https://www.rivagroup.com/en/production_sites/hes_hennigsdorf;5039934846;Riva Forni Elettrici SpA;0;;Private;;;;;0;;;;;;Elektrostahlwerk Henningsdorf;14220-0009;H.E.S. Hennigsdorfer Elektrostahlwerke GmbH;H.E.S. Hennigsdorfer Elektrostahlwerke GmbH;Elektrostahlwerk;0;https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/16011292SITE;https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/16011292;https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/16011292_230_0;0;13.214;52.65549999999999;1470975.7512999997;6919527.245800003
